from_shape,to_shape,count,p_to_given_from,p_to_background,lift,null_mean,null_sd,z,empirical_p,empirical_p_tail,p_value_scope,book,level,shape_field,transition_accent_mode
P<=4_A0-1_C0,P<=4_A4_C0,87,0.2248062,0.21249565,1.0579332,81.22,7.98430278,0.72392,0.23762376,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,107,0.07020997,0.0673512,1.04244576,103.39,7.44528188,0.484871,0.35643564,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,330,0.2704918,0.26505395,1.02051602,324.28,13.30381581,0.429952,0.33663366,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A4_C0,77,0.05052493,0.04838148,1.04430314,73.78,8.42984117,0.381976,0.41584158,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A3_C0,406,0.2664042,0.26505395,1.00509424,402.84,17.00369538,0.185842,0.45544554,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A2_C0,254,0.16666667,0.16568047,1.00595238,252.35,13.61473875,0.121192,0.47524752,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A2_C0,52,0.16666667,0.16568047,1.00595238,51.88,6.27369045,0.019127,0.51485149,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,52,0.05462185,0.05325444,1.02567694,52.2,6.39602149,-0.031269,0.54455446,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,59,0.21223022,0.21249565,0.99875088,59.83,7.32376097,-0.11333,0.59405941,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A4_C0,82,0.2118863,0.21249565,0.99713244,83.24,8.27204126,-0.149903,0.59405941,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,64,0.05245902,0.05429864,0.96612022,65.57,6.38852349,-0.245753,0.64356436,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A5_C0,62,0.06512605,0.0673512,0.96696198,63.85,7.00991361,-0.263912,0.65346535,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,43,0.04516807,0.04838148,0.93358171,46.02,7.20266505,-0.419289,0.64356436,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A5_C0,78,0.06393443,0.0673512,0.94926928,82.09,8.09550942,-0.505218,0.7029703,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A5_C0,80,0.05249344,0.05429864,0.96675416,83.86,7.54785407,-0.511404,0.78217822,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C0,74,0.04855643,0.05325444,0.91178186,80.48,7.17948818,-0.902571,0.82178218,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A5_C0,92,0.06036745,0.0673512,0.8963085,103.35,8.55212774,-1.327155,0.89108911,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,55,0.04508197,0.05325444,0.84653916,64.8,7.053905,-1.389301,0.96039604,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A3_C0,28,0.1971831,0.26505395,0.74393571,37.54,5.60198378,-1.702968,0.98019802,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A2_C0,135,0.14180672,0.16568047,0.85590486,157.39,11.71797807,-1.910739,0.99009901,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A6-7_C0,27,0.01771654,0.02471284,0.71689586,37.03,5.22514318,-1.919565,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A3_C0,67,0.21895425,0.26505395,0.82607427,81.77,7.60097681,-1.943171,0.97029703,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,51,0.16346154,0.21249565,0.76924652,65.48,7.17948818,-2.016857,0.99009901,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A3_C0,56,0.20143885,0.26505395,0.75999188,71.72,7.50094943,-2.095735,0.99009901,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,47,0.12144703,0.16568047,0.73301956,64.41,7.13519517,-2.440017,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A4_C0,48,0.15686275,0.21249565,0.73819274,65.28,6.94433859,-2.488358,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A3_C0,81,0.20930233,0.26505395,0.78965933,102.41,8.29152543,-2.582155,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A4_C0,224,0.18360656,0.21249565,0.86404855,260.04,11.51013607,-3.131153,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A0-1_C0,40,0.04201681,0.0673512,0.62384644,64.06,6.47110126,-3.718069,1.0,upper,screening_selected_transition,genesis,minor,transition_bucket_shape,taam_events
P3_A4_C0,P2_A2_C0,93,0.16089965,0.11973547,1.34379275,68.98,6.27320742,3.828982,0.00990099,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,93,0.13517442,0.10076575,1.34147186,69.13,7.10477859,3.359711,0.00990099,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A3_C0,57,0.09861592,0.0673512,1.46420429,37.74,5.95881488,3.232186,0.00990099,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A3_C0,74,0.20903955,0.15280195,1.36804242,53.97,6.66280949,3.006239,0.00990099,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A3_C0,55,0.21072797,0.15280195,1.37909215,39.43,5.80883166,2.680401,0.00990099,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A4_C0,54,0.13953488,0.10076575,1.38474515,40.01,5.33427075,2.622664,0.01980198,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A4_C0,110,0.12514221,0.10076575,1.24191213,87.65,8.68921891,2.572153,0.00990099,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A4_C0,38,0.14785992,0.10529064,1.40430267,27.03,4.85435346,2.259827,0.01980198,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A3_C0,157,0.17861206,0.15280195,1.16891218,132.64,11.05954499,2.202622,0.04950495,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A3_C0,P2_A2_C0,60,0.15503876,0.11973547,1.29484406,46.02,6.59657089,2.119283,0.03960396,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A4_C0,75,0.12396694,0.10529064,1.17737859,62.78,6.20781521,1.968486,0.03960396,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A2_C0,28,0.04069767,0.02975983,1.36753706,20.44,4.04350083,1.869667,0.03960396,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A5_C0,35,0.05785124,0.0454229,1.27361388,27.14,4.50593324,1.744367,0.07920792,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,49,0.05574516,0.04472677,1.2463491,39.27,6.06339406,1.604712,0.04950495,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P1_A1_C0,P4_A4_C0,45,0.12711864,0.10529064,1.20731195,36.82,5.74435164,1.424008,0.08910891,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A4_C0,P1_A1_C0,42,0.07266436,0.06160808,1.17946162,36.1,5.30008576,1.11319,0.13861386,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A3_C0,37,0.05377907,0.04472677,1.20239119,31.6,5.15418825,1.047692,0.18811881,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A5_C0,35,0.05087209,0.04611904,1.10306055,31.94,4.80492172,0.636847,0.34653465,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A4_C0,39,0.0443686,0.04020188,1.10364493,35.43,5.96666667,0.598324,0.28712871,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A2_C0,77,0.12727273,0.11973547,1.06294926,72.57,7.41041446,0.597807,0.31683168,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A3_C0,30,0.04958678,0.04472677,1.10866,27.18,4.8249771,0.584459,0.31683168,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P5_A5_C0,P2_A2_C0,34,0.12830189,0.11973547,1.07154454,31.32,5.01891372,0.53398,0.2970297,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A3_C0,108,0.15697674,0.15280195,1.02732161,103.82,9.21393323,0.453661,0.34653465,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A3_C0,48,0.06976744,0.0673512,1.03587525,46.32,6.09997516,0.275411,0.38613861,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A4_C0,28,0.10566038,0.10076575,1.04857431,26.92,4.96183413,0.217661,0.45544554,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A5_C0,P2_A2_C0,33,0.12643678,0.11973547,1.05596766,32.3,5.45412456,0.128343,0.4950495,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A4_C0,28,0.10566038,0.10529064,1.00351162,27.96,4.62518359,0.008648,0.51485149,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P1_A1_C0,37,0.06115702,0.06160808,0.99267871,37.03,5.42246543,-0.005533,0.56435644,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A5_C0,31,0.04505814,0.0454229,0.99196962,31.1,5.22716293,-0.019131,0.52475248,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A4_C0,35,0.09887006,0.10076575,0.98118712,35.3,6.04277681,-0.049646,0.52475248,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A4_C0,71,0.10319767,0.10529064,0.98012204,71.71,8.59914842,-0.082566,0.56435644,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A3_C0,92,0.15206612,0.15280195,0.9951844,93.55,8.10832594,-0.191162,0.59405941,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A3_C0,P2_A2_C0,29,0.11284047,0.11973547,0.94241471,30.28,5.13667738,-0.249188,0.66336634,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A5_C0,39,0.0443686,0.0454229,0.97678919,40.6,5.66042437,-0.282664,0.6039604,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P1_A1_C0,53,0.06029579,0.06160808,0.97869947,54.88,5.93445682,-0.316794,0.64356436,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A3_C0,57,0.14728682,0.15280195,0.96390669,59.54,7.70336408,-0.329726,0.66336634,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A4_C0,88,0.10011377,0.10529064,0.95083256,92.98,9.53884138,-0.522076,0.72277228,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A3_C0,37,0.06115702,0.0673512,0.90803169,41.05,6.32515421,-0.640301,0.82178218,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A2_C0,100,0.11376564,0.11973547,0.95014155,106.14,9.40451213,-0.652878,0.73267327,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A5_C0,37,0.04209329,0.04611904,0.91270955,41.2,5.572298,-0.753729,0.83168317,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A4_C0,36,0.09302326,0.10529064,0.88349029,40.4,5.62102834,-0.782775,0.8019802,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A4_C0,53,0.0916955,0.10529064,0.87087992,59.59,7.00518567,-0.940732,0.85148515,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A3_C0,81,0.14013841,0.15280195,0.91712448,89.72,7.4807227,-1.165663,0.85148515,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A3_C0,31,0.12062257,0.15280195,0.78940464,39.59,5.70148838,-1.506624,0.94059406,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A3_C0,48,0.05460751,0.0673512,0.81078745,58.86,6.82245253,-1.591803,0.94059406,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A2_C0,32,0.09039548,0.11973547,0.75495993,42.99,5.97891075,-1.838127,0.97029703,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A3_C0,28,0.10566038,0.15280195,0.6914858,40.41,5.7280014,-2.16655,1.0,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A4_C0,40,0.06920415,0.10076575,0.68678249,59.08,7.07346728,-2.697404,1.0,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A4_C0,43,0.07107438,0.10076575,0.70534264,62.16,6.69195205,-2.863141,1.0,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A2_C0,48,0.06976744,0.11973547,0.58267983,82.43,8.78848535,-3.917626,1.0,upper,screening_selected_transition,genesis,minor,transition_exact_shape,taam_events
P<=4_A5_C0,P<=4_A3_C0,26,0.20155039,0.0884808,2.27789966,11.27,2.80999299,5.242006,0.00990099,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P<=4_A3_C0,33,0.12313433,0.0884808,1.39165024,24.47,4.84602305,1.760206,0.04950495,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P10-12_A8+_C2,27,0.08737864,0.06310518,1.38465095,19.85,4.06357309,1.759535,0.0990099,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P<=4_A4_C0,25,0.13227513,0.10317195,1.28208421,19.58,4.39278564,1.233841,0.18811881,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P10-12_A8+_C2,P5-6_A6-7_C1,22,0.11640212,0.08981636,1.29600126,17.44,3.87772713,1.175947,0.18811881,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P<=4_A3_C0,22,0.11111111,0.0884808,1.2557652,17.59,3.87192693,1.138968,0.16831683,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P7-9_A8+_C1,23,0.0858209,0.07345576,1.16833446,18.96,4.18250324,0.965929,0.21782178,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C1,25,0.08090615,0.06611018,1.22380766,20.97,4.17654586,0.964912,0.20792079,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P10-12_A8+_C2,20,0.07518797,0.06310518,1.19147074,16.63,3.84196656,0.877155,0.22772277,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P7-9_A8+_C2,P<=4_A4_C0,21,0.12727273,0.10317195,1.23359812,17.32,4.44012922,0.828805,0.23762376,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P7-9_A8+_C1,P5-6_A6-7_C1,23,0.10454545,0.08981636,1.16399121,19.7,3.98355204,0.828406,0.24752475,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A4_C0,31,0.11654135,0.10317195,1.12958367,27.38,4.48066553,0.807916,0.23762376,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A8+_C2,20,0.06472492,0.05509182,1.17485535,17.59,3.59880732,0.669666,0.32673267,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A8+_C1,21,0.07894737,0.07345576,1.07476077,19.15,3.6386672,0.508428,0.38613861,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P7-9_A6-7_C1,P<=4_A4_C0,21,0.10606061,0.10317195,1.02799843,19.77,4.19440464,0.293248,0.38613861,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P7-9_A8+_C1,P<=4_A4_C0,22,0.1,0.10317195,0.96925566,23.11,5.06900863,-0.218978,0.57425743,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A3_C0,26,0.08414239,0.0884808,0.95096782,27.46,4.43680657,-0.329066,0.67326733,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A6-7_C1,22,0.08270677,0.08981636,0.920843,23.88,4.55112374,-0.413085,0.66336634,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P5-6_A6-7_C1,P<=4_A4_C0,23,0.0858209,0.10317195,0.83182389,27.0,4.96044964,-0.806379,0.78217822,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A4_C0,20,0.06472492,0.10317195,0.62734994,32.2,5.05125247,-2.415243,1.0,upper,screening_selected_transition,genesis,major,transition_bucket_shape,taam_events
P10-12_A8+_C1,P10-12_A8+_C1,23,0.12921348,0.11641596,1.1099293,20.82,3.90901574,0.557685,0.2970297,upper,screening_selected_transition,genesis,verse,transition_bucket_shape,taam_events
P13-15_A8+_C2,P10-12_A8+_C1,20,0.13157895,0.11641596,1.13024837,17.83,3.9287981,0.552332,0.30693069,upper,screening_selected_transition,genesis,verse,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A3_C0,247,0.33975241,0.26685892,1.27315366,193.94,10.78140936,4.921434,0.00990099,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C0,46,0.05162738,0.0350488,1.47301425,30.58,4.87040122,3.166064,0.00990099,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A5_C0,30,0.12145749,0.07342502,1.65417029,18.38,4.37573659,2.655553,0.00990099,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A4_C0,169,0.23246217,0.19764862,1.17613858,143.79,9.73517521,2.589578,0.01980198,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A3_C0,83,0.32046332,0.26685892,1.20087169,68.97,5.85766355,2.395153,0.02970297,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A4_C0,27,0.08181818,0.05434783,1.50545455,18.59,3.92632915,2.14195,0.04950495,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,60,0.24489796,0.19764862,1.23905724,49.5,5.65417518,1.857035,0.04950495,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A0-1_C0,60,0.06734007,0.05723159,1.17662412,49.82,6.15519818,1.653887,0.04950495,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A5_C0,66,0.05486284,0.04591837,1.1947908,55.35,6.47820745,1.643973,0.06930693,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A4_C0,57,0.06397306,0.05434783,1.17710438,48.29,5.89520435,1.477472,0.07920792,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A6-7_C0,24,0.07272727,0.05479148,1.32734634,17.87,4.16249488,1.472674,0.08910891,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,78,0.06483791,0.05723159,1.13290417,69.6,6.25227231,1.343512,0.08910891,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A2_C0,206,0.17123857,0.16126886,1.06182046,192.53,11.00730244,1.223733,0.12871287,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,45,0.18367347,0.16126886,1.1389271,39.16,5.60793089,1.041382,0.18811881,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A3_C0,330,0.27431421,0.26685892,1.02793722,320.09,12.35182479,0.802311,0.22772277,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A5_C0,21,0.08571429,0.07342502,1.1673716,18.01,3.98607424,0.750111,0.25742574,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A2_C0,152,0.17059484,0.16126886,1.05782878,145.32,10.15225506,0.657982,0.2970297,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A2_C0,43,0.17408907,0.16126886,1.0794959,40.17,5.54331885,0.510524,0.27722772,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A4_C0,32,0.20253165,0.19764862,1.02470556,30.71,4.63254844,0.278464,0.38613861,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,43,0.16602317,0.16126886,1.02948065,41.99,5.81793639,0.173601,0.4950495,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A3_C0,90,0.27272727,0.26685892,1.02199048,88.74,8.01717853,0.157163,0.45544554,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A2_C0,54,0.16363636,0.16126886,1.01468051,53.16,6.27600851,0.133843,0.42574257,upper,screening_selected_transition,exodus,minor,transition_bucket_shape,taam_events
