from_shape,to_shape,count,p_to_given_from,p_to_background,lift,book,level,shape_field,transition_accent_mode
P<=4_A2_C0,P<=4_A5_C0,29,0.05765408,0.05264868,1.09507155,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P<=4_A0-1_C0,28,0.03660131,0.04777381,0.76613757,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A3_C0,27,0.225,0.24894378,0.90381854,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A4_C0,27,0.15428571,0.18719532,0.82419643,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A6-7_C0,26,0.04513889,0.03899903,1.15743634,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A6-7_C0,25,0.04340278,0.05492363,0.79023874,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A2_C0,24,0.13714286,0.16314592,0.84061468,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P<=4_A5_C0,24,0.04166667,0.05264868,0.79140947,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A4_C0,23,0.04572565,0.05687358,0.8039875,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A4_C0,23,0.14197531,0.18719532,0.75843407,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A4_C0,22,0.18333333,0.18719532,0.97936921,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A2_C0,22,0.18333333,0.16314592,1.12373838,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P5-6_A6-7_C0,21,0.0417495,0.05492363,0.7601374,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P<=4_A2_C0,20,0.13605442,0.16314592,0.83394314,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A4_C0,20,0.07352941,0.05687358,1.29285714,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A3_C0,19,0.30645161,0.24894378,1.23100733,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A4_C0,19,0.11242604,0.18719532,0.60058144,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A6-7_C0,18,0.03578529,0.03899903,0.91759443,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A5_C0,18,0.06617647,0.05264868,1.25694444,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A5_C0,18,0.12244898,0.08839779,1.38520408,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A0-1_C0,16,0.09467456,0.04777381,1.98172523,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A5_C0,16,0.09467456,0.08839779,1.07100592,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P7-9_A8+_C0,16,0.02091503,0.0201495,1.03799283,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A6-7_C0,15,0.10204082,0.05492363,1.85786741,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A5_C0,15,0.09259259,0.08839779,1.0474537,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P<=4_A0-1_C0,15,0.09259259,0.04777381,1.93814563,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P7-9_A6-7_C0,15,0.08571429,0.03899903,2.19785714,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P<=4_A0-1_C0,14,0.05147059,0.04777381,1.07738095,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A6-7_C0,14,0.08,0.05492363,1.45656805,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A5_C0,14,0.08,0.05264868,1.51950617,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A5_C0,14,0.08,0.08839779,0.905,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A6-7_C0,13,0.08024691,0.05492363,1.46106363,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P5-6_A3_C0,12,0.01568627,0.01364966,1.14920635,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P5-6_A3_C0,12,0.02083333,0.01364966,1.52628968,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P7-9_A8+_C0,12,0.02385686,0.0201495,1.18399282,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P5-6_A4_C0,11,0.06790123,0.05687358,1.19389771,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A6-7_C0,11,0.09166667,0.05492363,1.66898422,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A6-7_C0,10,0.03676471,0.05492363,0.6693787,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A3_C0,9,0.21428571,0.24894378,0.86077956,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A6-7_C0,9,0.03308824,0.03899903,0.8484375,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A4_C0,9,0.075,0.05687358,1.31871429,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A4_C0,9,0.05325444,0.05687358,0.93636517,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P<=4_A5_C0,9,0.05325444,0.05264868,1.01150559,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A8+_C0,9,0.05325444,0.0201495,2.64296621,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P<=4_A0-1_C0,9,0.01789264,0.04777381,0.37452834,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P7-9_A8+_C0,8,0.01388889,0.0201495,0.68929211,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A3_C0,8,0.24242424,0.24894378,0.97381122,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P5-6_A5_C0,8,0.06666667,0.08839779,0.75416667,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A0-1_C0,8,0.12903226,0.04777381,2.70089971,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P<=4_A0-1_C0,7,0.04,0.04777381,0.83727891,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A4_C0,7,0.11290323,0.18719532,0.6031306,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A3_C0,P10-12_A8+_C0,7,0.00915033,0.01072473,0.85319865,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A6-7_C0,P<=4_A0-1_C0,7,0.05833333,0.04777381,1.22103175,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A4_C0,P5-6_A4_C0,7,0.04,0.05687358,0.70331429,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A2_C0,7,0.11290323,0.16314592,0.6920383,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A4_C0,7,0.16666667,0.18719532,0.89033565,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P5-6_A6-7_C0,7,0.04142012,0.05492363,0.75414026,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P<=4_A2_C0,6,0.14285714,0.16314592,0.8756403,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A2_C0,6,0.18181818,0.16314592,1.11445129,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A4_C0,P10-12_A8+_C0,6,0.01041667,0.01072473,0.97127525,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P<=4_A4_C0,6,0.18181818,0.18719532,0.97127525,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A6-7_C0,P7-9_A6-7_C0,6,0.03550296,0.03899903,0.91035503,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P<=4_A5_C0,6,0.09677419,0.05264868,1.83811231,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A8+_C0,P5-6_A5_C0,6,0.09677419,0.08839779,1.09475806,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P7-9_A8+_C0,6,0.02205882,0.0201495,1.09475806,leviticus,minor,transition_bucket_shape,taam_events
P7-9_A5_C0,P<=4_A4_C0,6,0.3,0.18719532,1.60260417,leviticus,minor,transition_bucket_shape,taam_events
P10-12_A8+_C0,P5-6_A5_C0,5,0.15151515,0.08839779,1.71401515,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A2_C0,P10-12_A8+_C0,5,0.00994036,0.01072473,0.92686306,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A3_C0,P5-6_A5_C0,5,0.11904762,0.08839779,1.34672619,leviticus,minor,transition_bucket_shape,taam_events
P5-6_A5_C0,P5-6_A3_C0,5,0.01838235,0.01364966,1.34672619,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P7-9_A6-7_C0,5,0.03401361,0.03899903,0.87216553,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A0-1_C0,P5-6_A4_C0,5,0.03401361,0.05687358,0.59805637,leviticus,minor,transition_bucket_shape,taam_events
P<=4_A5_C0,P7-9_A6-7_C0,5,0.0308642,0.03899903,0.79140947,leviticus,minor,transition_bucket_shape,taam_events
P3_A3_C0,P3_A3_C0,68,0.16666667,0.13259669,1.25694444,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A3_C0,54,0.169279,0.13259669,1.27664577,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A4_C0,52,0.12745098,0.08547286,1.49112801,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A4_C0,42,0.13166144,0.08547286,1.54038881,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A2_C0,41,0.1004902,0.10367241,0.96930512,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A4_C0,34,0.08333333,0.09424764,0.8841954,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A3_C0,34,0.11724138,0.13259669,0.8841954,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A2_C0,33,0.10344828,0.10367241,0.99783807,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A4_C0,32,0.10031348,0.09424764,1.06436061,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A4_C0,31,0.11787072,0.09424764,1.25064901,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A3_C0,30,0.11406844,0.13259669,0.86026616,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A3_C0,30,0.14018692,0.13259669,1.05724299,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A2_C0,30,0.10344828,0.10367241,0.99783807,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P2_A3_C0,29,0.07107843,0.04647384,1.5294289,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A4_C0,28,0.09655172,0.08547286,1.12961846,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A4_C0,28,0.09655172,0.09424764,1.02444709,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P4_A3_C0,26,0.09885932,0.06954826,1.42144913,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P2_A2_C0,25,0.11682243,0.10367241,1.12684206,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P2_A2_C0,24,0.09125475,0.10367241,0.88022218,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A5_C0,23,0.08745247,0.05979851,1.46245247,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A3_C0,23,0.07931034,0.06954826,1.14036416,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P3_A2_C0,22,0.07586207,0.04452389,1.70385099,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P2_A3_C0,22,0.06896552,0.04647384,1.48396431,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A5_C0,21,0.05147059,0.0438739,1.17314815,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A5_C0,21,0.05147059,0.05979851,0.8607337,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A3_C0,21,0.11413043,0.13259669,0.8607337,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A3_C0,20,0.14492754,0.13259669,1.09299517,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A4_C0,20,0.14492754,0.08547286,1.69559707,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P1_A1_C0,19,0.06551724,0.03802405,1.72304745,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A3_C0,19,0.05956113,0.06954826,0.85639996,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A4_C0,19,0.08878505,0.09424764,0.94203996,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A4_C0,19,0.07224335,0.04842379,1.49189782,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A3_C0,18,0.15384615,0.13259669,1.16025641,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A4_C0,17,0.04166667,0.04842379,0.86045861,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P4_A5_C0,17,0.05329154,0.0438739,1.21465227,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A4_C0,17,0.07943925,0.08547286,0.92940905,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P2_A2_C0,17,0.0923913,0.10367241,0.89118509,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P2_A2_C0,17,0.11971831,0.10367241,1.15477505,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A2_C0,16,0.03921569,0.04452389,0.88077859,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A3_C0,16,0.07476636,0.06954826,1.07502839,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P5_A5_C0,15,0.08152174,0.05979851,1.36327387,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P4_A4_C0,15,0.12820513,0.09424764,1.36030062,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P3_A3_C0,14,0.09395973,0.13259669,0.70861298,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A4_C0,14,0.05323194,0.08547286,0.62279345,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A5_C0,14,0.04388715,0.05979851,0.73391713,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P5_A4_C0,14,0.07608696,0.04842379,1.57127225,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P5_A5_C0,14,0.09859155,0.05979851,1.64872933,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A4_C0,14,0.07608696,0.08547286,0.89018846,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P2_A3_C0,14,0.09395973,0.04647384,2.02177688,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P2_A2_C0,14,0.1037037,0.10367241,1.00030187,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P4_A3_C0,14,0.09395973,0.06954826,1.35100044,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P4_A5_C0,14,0.04827586,0.0438739,1.10033206,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P4_A3_C0,14,0.03431373,0.06954826,0.49338006,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P5_A5_C0,14,0.06542056,0.05979851,1.09401666,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P4_A4_C0,13,0.0942029,0.09424764,0.99952524,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P4_A3_C0,13,0.0962963,0.06954826,1.38459675,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P3_A3_C0,13,0.0915493,0.13259669,0.69043427,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A3_C0,13,0.07065217,0.06954826,1.01587261,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P5_A4_C0,12,0.04137931,0.04842379,0.85452442,leviticus,minor,transition_exact_shape,taam_events
P6_A5_C0,P2_A2_C0,12,0.13636364,0.10367241,1.315332,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P2_A2_C0,12,0.08695652,0.10367241,0.83876244,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A3_C0,12,0.08888889,0.13259669,0.67037037,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P1_A1_C0,12,0.02941176,0.03802405,0.77350427,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P5_A5_C0,12,0.04137931,0.05979851,0.69197901,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P4_A4_C0,12,0.08888889,0.09424764,0.94314176,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A2_C0,12,0.1025641,0.10367241,0.98930954,leviticus,minor,transition_exact_shape,taam_events
P6_A5_C0,P4_A4_C0,11,0.125,0.09424764,1.3262931,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P3_A2_C0,11,0.05140187,0.04452389,1.15447848,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P4_A3_C0,11,0.07971014,0.06954826,1.14611269,leviticus,minor,transition_exact_shape,taam_events
P6_A6_C0,P3_A3_C0,11,0.15277778,0.13259669,1.15219907,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P4_A4_C0,11,0.0738255,0.09424764,0.78331405,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A4_C0,11,0.05978261,0.09424764,0.63431409,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A4_C0,11,0.03448276,0.04842379,0.71210368,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P6_A6_C0,11,0.05140187,0.02339942,2.19671599,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P6_A5_C0,10,0.03802281,0.02859929,1.32950225,leviticus,minor,transition_exact_shape,taam_events
P5_A6_C0,P3_A3_C0,10,0.15151515,0.13259669,1.14267677,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P1_A1_C0,10,0.07407407,0.03802405,1.94808484,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P3_A2_C0,10,0.03134796,0.04452389,0.70407066,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P5_A4_C0,10,0.07246377,0.04842379,1.49644976,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P4_A5_C0,10,0.06711409,0.0438739,1.5297042,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P4_A5_C0,10,0.05434783,0.0438739,1.23872786,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P5_A4_C0,10,0.07407407,0.04842379,1.5297042,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P6_A5_C0,10,0.05434783,0.02859929,1.90032115,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P2_A2_C0,10,0.06711409,0.10367241,0.64736698,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A4_C0,10,0.07042254,0.09424764,0.74720738,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P3_A4_C0,10,0.06711409,0.08547286,0.78520938,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P5_A4_C0,10,0.07042254,0.04842379,1.45429625,leviticus,minor,transition_exact_shape,taam_events
P4_A4_C0,P2_A3_C0,10,0.03448276,0.04647384,0.74198216,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P5_A5_C0,10,0.07407407,0.05979851,1.23872786,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P4_A3_C0,9,0.06338028,0.06954826,0.91131368,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P1_A1_C0,9,0.04891304,0.03802405,1.28637124,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A2_C0,9,0.06666667,0.04452389,1.4973236,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P5_A6_C0,9,0.02205882,0.02144946,1.02840909,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P4_A5_C0,9,0.04205607,0.0438739,0.95856698,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P6_A5_C0,9,0.07692308,0.02859929,2.68968531,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P6_A5_C0,8,0.01960784,0.02859929,0.68560606,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P3_A4_C0,8,0.06837607,0.08547286,0.799974,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P3_A2_C0,8,0.03041825,0.04452389,0.68318948,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P2_A3_C0,8,0.05797101,0.04647384,1.24739029,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P5_A3_C0,8,0.03041825,0.0120247,2.52964752,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P6_A6_C0,8,0.01960784,0.02339942,0.83796296,leviticus,minor,transition_exact_shape,taam_events
P6_A5_C0,P3_A3_C0,8,0.09090909,0.13259669,0.68560606,leviticus,minor,transition_exact_shape,taam_events
P7_A7_C0,P3_A3_C0,8,0.17777778,0.13259669,1.34074074,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P3_A4_C0,8,0.05925926,0.08547286,0.6933108,leviticus,minor,transition_exact_shape,taam_events
P6_A6_C0,P2_A2_C0,8,0.11111111,0.10367241,1.071752,leviticus,minor,transition_exact_shape,taam_events
P4_A5_C0,P2_A3_C0,8,0.05925926,0.04647384,1.27511008,leviticus,minor,transition_exact_shape,taam_events
P3_A4_C0,P1_A1_C0,8,0.03041825,0.03802405,0.799974,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P2_A3_C0,8,0.04347826,0.04647384,0.93554272,leviticus,minor,transition_exact_shape,taam_events
P6_A5_C0,P3_A4_C0,7,0.07954545,0.08547286,0.93065157,leviticus,minor,transition_exact_shape,taam_events
P4_A3_C0,P5_A4_C0,7,0.03271028,0.04842379,0.67550022,leviticus,minor,transition_exact_shape,taam_events
P5_A5_C0,P3_A2_C0,7,0.03804348,0.04452389,0.85445097,leviticus,minor,transition_exact_shape,taam_events
P1_A1_C0,P2_A3_C0,7,0.05982906,0.04647384,1.28737075,leviticus,minor,transition_exact_shape,taam_events
P5_A4_C0,P7_A6_C0,7,0.04697987,0.01299968,3.61392617,leviticus,minor,transition_exact_shape,taam_events
P3_A2_C0,P3_A2_C0,7,0.05072464,0.04452389,1.13926796,leviticus,minor,transition_exact_shape,taam_events
P6_A6_C0,P4_A4_C0,7,0.09722222,0.09424764,1.0315613,leviticus,minor,transition_exact_shape,taam_events
P3_A3_C0,P3_A5_C0,7,0.01715686,0.00844979,2.03044872,leviticus,minor,transition_exact_shape,taam_events
P6_A5_C0,P4_A5_C0,7,0.07954545,0.0438739,1.81304714,leviticus,minor,transition_exact_shape,taam_events
P2_A2_C0,P5_A6_C0,7,0.02194357,0.02144946,1.023036,leviticus,minor,transition_exact_shape,taam_events
P2_A3_C0,P7_A6_C0,7,0.04929577,0.01299968,3.79207746,leviticus,minor,transition_exact_shape,taam_events
